Date,AAPL,AMZN,AVGO,BRK-B,GOOG,INTC,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,TSLA,XOM
2020-03-08,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-09,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-10,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-11,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-12,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-13,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-14,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-15,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-16,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-17,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-18,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-19,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-20,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-21,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-22,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-23,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-24,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-25,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-26,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-27,89531000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,77504000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-28,78425000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,76354000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-29,78425000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,76354000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-30,78425000000.0,62060000000.0,24941000000.0,424791000000.0,201442000000.0,76354000000.0,261330000000.0,2606900000.0,5893000000.0,101054000000.0,110109000000.0,7582157000.0,12204000000.0,14235000000.0,6618000000.0,191650000000.0
2020-03-31,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-01,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-02,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-03,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-04,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-05,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-06,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-07,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-08,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-09,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-10,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-11,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-12,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-13,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-14,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-15,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-16,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-17,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-18,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-19,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-20,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-21,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-22,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-23,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
2020-04-24,78425000000.0,65272000000.0,24941000000.0,371565000000.0,203659000000.0,76354000000.0,261262000000.0,3078800000.0,5398000000.0,105304000000.0,114501000000.0,8409294000.0,12204000000.0,14235000000.0,9173000000.0,182079000000.0
